0 0
0 0.000227713
35.132 0.000227713
35.132 0.000243868
70.264 0.000243868
70.264 0.000256946
105.396 0.000256946
105.396 0.000223866
140.528 0.000223866
140.528 0.00024156
175.66 0.00024156
175.66 0.0002531
210.792 0.0002531
210.792 0.000255407
245.924 0.000255407
245.924 0.000226943
281.056 0.000226943
281.056 0.000573897
316.188 0.000573897
316.188 0.000568512
351.32 0.000568512
351.32 0.00058236
386.452 0.00058236
386.452 0.000569282
421.584 0.000569282
421.584 0.000566974
456.716 0.000566974
456.716 0.000656212
491.848 0.000656212
491.848 0.000598515
526.98 0.000598515
526.98 0.000596976
562.112 0.000596976
562.112 0.00062544
597.244 0.00062544
597.244 0.000599284
632.376 0.000599284
632.376 0.000607747
667.508 0.000607747
667.508 0.000613132
702.64 0.000613132
702.64 0.000606208
737.772 0.000606208
737.772 0.000613132
772.904 0.000613132
772.904 0.000570051
808.036 0.000570051
808.036 0.000618517
843.168 0.000618517
843.168 0.000574667
878.3 0.000574667
878.3 0.000575436
913.432 0.000575436
913.432 0.000589283
948.564 0.000589283
948.564 0.000536202
983.696 0.000536202
983.696 0.000466965
1018.83 0.000466965
1018.83 0.000429269
1053.96 0.000429269
1053.96 0.000477735
1089.09 0.000477735
1089.09 0.000463888
1124.22 0.000463888
1124.22 0.000443116
1159.36 0.000443116
1159.36 0.000387727
1194.49 0.000387727
1194.49 0.000423884
1229.62 0.000423884
1229.62 0.000420037
1264.75 0.000420037
1264.75 0.00039542
1299.88 0.00039542
1299.88 0.000471581
1335.02 0.000471581
1335.02 0.000477735
1370.15 0.000477735
1370.15 0.000456964
1405.28 0.000456964
1405.28 0.000480812
1440.41 0.000480812
1440.41 0.000473119
1475.54 0.000473119
1475.54 0.000491582
1510.68 0.000491582
1510.68 0.000468503
1545.81 0.000468503
1545.81 0.00049389
1580.94 0.00049389
1580.94 0.000475427
1616.07 0.000475427
1616.07 0.000476196
1651.2 0.000476196
1651.2 0.000458502
1686.34 0.000458502
1686.34 0.000436193
1721.47 0.000436193
1721.47 0.000470811
1756.6 0.000470811
1756.6 0.000438501
1791.73 0.000438501
1791.73 0.000503891
1826.86 0.000503891
1826.86 0.000443116
1862 0.000443116
1862 0.000473888
1897.13 0.000473888
1897.13 0.000490044
1932.26 0.000490044
1932.26 0.000468503
1967.39 0.000468503
1967.39 0.000455425
2002.52 0.000455425
2002.52 0.000475427
2037.66 0.000475427
2037.66 0.000442347
2072.79 0.000442347
2072.79 0.00046158
2107.92 0.00046158
2107.92 0
